no,Time 秒,UserID/MemID,設置點,緯度,經度,BPL UID
3044,3/15/2022 8:54:44 PM,Ud9f189e6e4cbc8628e6994a3adc90939,Mr.Corgi 柯基先生寵物鮮食,23.56989,119.5689,355455
3045,3/15/2022 9:05:53 PM,U115e1c0c4484de6723302d95a3024f11,晒食光餐飲店,23.56639,119.56396,355476
3046,3/16/2022 12:00:59 AM,U38c7bdd36eb764384f5a6071a362651f,麥軒活力站,23.57145,119.57228,355778
3047,3/16/2022 1:36:36 AM,Ub7e7400468a94c97e7aa9a4e08c88981,久天養身館,23.56578,119.56563,355851
3048,3/16/2022 8:14:47 AM,U35f840c54ee263928f8f672f5273082e,新巴適經典麻辣鍋,23.57179,119.57882,356092
3049,3/16/2022 8:22:20 AM,Uc29afc3b7c255de25b9b14f224b4a3f5,小8三色地瓜球,23.57129,119.57286,356113
3050,3/16/2022 9:02:44 AM,U1533b24c18a3e1f1479bdb79969431d9,澎湖機場-服務中心,23.56111,119.62994,356184
3051,3/16/2022 9:02:57 AM,Uc29afc3b7c255de25b9b14f224b4a3f5,媽宮海產行到了！,23.56491,119.56533,356189
3052,3/16/2022 9:02:58 AM,Uc29afc3b7c255de25b9b14f224b4a3f5,茶湯會澎湖中正店,23.56522,119.56522,356191
3053,3/16/2022 9:07:16 AM,Uc29afc3b7c255de25b9b14f224b4a3f5,三ㄚ店&潮style,23.56705,119.56538,356213
3054,3/16/2022 9:10:53 AM,Uc29afc3b7c255de25b9b14f224b4a3f5,台灣大餅早午餐,23.56718,119.56441,356226
3055,3/16/2022 9:13:14 AM,Uc29afc3b7c255de25b9b14f224b4a3f5,大口香雞排,23.56719,119.56471,356232
3056,3/16/2022 9:23:39 AM,U58001d9adfe8f94262b41bcaf841093b,小和食光輕食館,23.57465715,119.5734249,356259
3057,3/16/2022 9:42:17 AM,Uc29afc3b7c255de25b9b14f224b4a3f5,達咖啡,23.56737,119.56745,356300
3058,3/16/2022 9:58:06 AM,Uc29afc3b7c255de25b9b14f224b4a3f5,夫妻臉料理,23.57451,119.58085,356338
3059,3/16/2022 10:10:05 AM,U746b5e1f8b8bbfd71a0e2e04a7b94c3c,澎科大實習商店,23.5744463,119.579851,356373
3060,3/16/2022 10:21:28 AM,U3ceb19e0a663d3189f091129183229e5,澎科大進修推廣部,23.57415,119.58149,356395
3061,3/16/2022 10:35:26 AM,U370db04769a7c69d7a75983f1351aa23,台灣大餅早午餐,23.56718,119.56441,356450
3062,3/16/2022 10:42:00 AM,U115e1c0c4484de6723302d95a3024f11,媽宮海產行到了！,23.56491,119.56533,356472
3063,3/16/2022 10:59:18 AM,U115e1c0c4484de6723302d95a3024f11,麻古茶坊(澎湖馬公三民店),23.5669,119.56854,356541
3064,3/16/2022 11:21:39 AM,Ufb55cf9c80d5552ee0acf2fd81a4c299,澎湖伯伴手禮坊,23.57123973,119.5799884,356626
3065,3/16/2022 11:24:38 AM,Ubf9613667a2d109d9f26efb31b8cc1e3,學校健身房,23.57444,119.58274,356635
3066,3/16/2022 11:44:10 AM,Udf84da45a09c16e48b52336fd5d9d179,信誼海產,23.571,119.57133,356718
3067,3/16/2022 11:44:18 AM,Udf84da45a09c16e48b52336fd5d9d179,澎南海產行,23.5714,119.57172,356719
3068,3/16/2022 12:02:08 PM,U30a6bc41cf10174b9c25ae2ce35f8adb,美德西點麵包店,23.5706,119.57208,356786
3069,3/16/2022 12:02:12 PM,U56b1be03cd0560827b6add4d4590b750,美德西點麵包店,23.5706,119.57208,356787
3070,3/16/2022 12:04:47 PM,U30a6bc41cf10174b9c25ae2ce35f8adb,爬格子樂器行,23.57154,119.5739,356803
3071,3/16/2022 12:09:10 PM,U30a6bc41cf10174b9c25ae2ce35f8adb,城市漢堡(陽明店),23.57353,119.57214,356819
3072,3/16/2022 12:15:36 PM,Uf894ef43bf33bcb0e5abc0ddb9a50fcf,白灣景觀餐廳,23.56154,119.64737,356837
3073,3/16/2022 12:15:47 PM,Uc29afc3b7c255de25b9b14f224b4a3f5,自由塔,23.56993769,119.5713121,356841
3074,3/16/2022 12:28:11 PM,U731cac930835d6b45c4db9932ffc97f7,真鮮味小吃部,119.56491,119.56929,356888
3075,3/16/2022 12:33:54 PM,Uc17d732d4b25b2e3420e0bd8424619b6,外垵福氣刈包,23.56469,119.47946,356924
3076,3/16/2022 12:59:03 PM,Ua4642a4dd9dda411e6c254ac0443645b,小門鯨魚洞站,23.65265094,119.5174826,357026
3077,3/16/2022 1:04:58 PM,U38921889044f9156c3267a63513950f8,澎湖機場-服務中心,23.56111,119.62994,357043
3078,3/16/2022 1:46:02 PM,U8793a2bb7e42885c2e17c4682d981151,澎漁宴餐廳,23.56625705,119.5690162,357173
3079,3/16/2022 1:47:57 PM,U64ef65340ebd718b12ca4cc5e38887e2,澎科大進修推廣部,23.57415,119.58149,357182
3080,3/16/2022 2:02:09 PM,Ua5d612b844f3c29bede3e6e5528797f5,老餅新料蔥油餅,23.57605,119.57486,357220
3081,3/16/2022 2:10:19 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,三ㄚ店&潮style,23.56705,119.56538,357248
3082,3/16/2022 2:26:13 PM,U42cd1dac03b8d84f1d468a0ff03d9969,味真香新港鴨肉羹臭豆腐,23.57536,119.57442,357298
3083,3/16/2022 3:19:56 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,357481
3084,3/16/2022 3:32:02 PM,Uc6ca45181f84f93c8037448e8d1945cd,學校健身房,23.57444,119.58274,357515
3085,3/16/2022 3:42:30 PM,U75559c3a5e306d3cdf5a9e3dbd88febf,秀秀蔥大餅,23.5764,119.57411,357551
3086,3/16/2022 3:48:40 PM,U67a7a0290b58d9e0f8cff519fe54860b,泉利餅舖,23.5667,119.56789,357579
3087,3/16/2022 3:50:57 PM,U75559c3a5e306d3cdf5a9e3dbd88febf,日式威廉澎科大店,23.57537,119.57437,357586
3088,3/16/2022 3:53:51 PM,Ua4642a4dd9dda411e6c254ac0443645b,阿姨仙人掌冰,23.65683,119.55745,357601
3089,3/16/2022 4:05:40 PM,U84d3f6e73571a6a5db8cabb3f2759eaa,光和咖啡,23.56495,119.58092,357639
3090,3/16/2022 4:16:59 PM,Ufb55cf9c80d5552ee0acf2fd81a4c299,小8三色地瓜球,23.57129,119.57286,357689
3091,3/16/2022 4:17:13 PM,U38921889044f9156c3267a63513950f8,14巷復刻飛鏢餐館,23.56589,119.5663,357690
3092,3/16/2022 4:22:23 PM,U2ddfdde26e6f72ab9142fe3b17cc8d0f,獨領風騷,23.56815,119.56751,357716
3093,3/16/2022 4:28:18 PM,U8f4ff1ca33fbab36a6affeca623b88db,澎漁宴餐廳,23.56625705,119.5690162,357754
3094,3/16/2022 4:30:27 PM,U2ddfdde26e6f72ab9142fe3b17cc8d0f,文化路蔥油餅,23.56825,119.56753,357761
3095,3/16/2022 4:45:18 PM,U73019f98ea2afa4da58f2ab9a2e6a8ee,遠東名產總匯,23.56656,119.56768,357818
3096,3/16/2022 5:06:24 PM,U16f92b0df914c40495c60e84bf79adba,榕徽嬤?吃吃喝喝,23.56909,119.59924,357910
3097,3/16/2022 5:24:15 PM,U7d960aa5b8760290d6d3382fc96a7457,滷底撈-澎湖店,23.56499,119.58107,357991
3098,3/16/2022 6:16:14 PM,U2a61f0c04f909838b1b52cce31614069,東奇五金百貨,23.57303,119.57276,358167
3099,3/16/2022 6:50:41 PM,U8793a2bb7e42885c2e17c4682d981151,元太、百世多麗站,23.56323772,119.5838793,358262
3100,3/16/2022 7:13:19 PM,U181657e7c3044a6c151f5554c2de1613,丁丁川菜海鮮館,23.56354,119.56626,358354
3101,3/16/2022 7:19:20 PM,U715df1e900eb20c8a489602d1d2ea5cc,菊島石齋,23.5642,119.5645,358391
3102,3/16/2022 7:32:50 PM,U72b355d0d106affc85926eceab9e498c,御私藏鮮奶茶專賣店（澎湖店）,23.56735,119.56787,358422
3103,3/16/2022 7:42:06 PM,Ua4642a4dd9dda411e6c254ac0443645b,京典小吃部,23.56481,119.56895,358454
3104,3/16/2022 7:47:43 PM,U38921889044f9156c3267a63513950f8,獨領風騷,23.56815,119.56751,358465
3105,3/16/2022 7:49:32 PM,U38921889044f9156c3267a63513950f8,飛特潛艦Victor Johni’R,23.56737,119.56745,358473
3106,3/16/2022 7:55:47 PM,U4318c18d78a35e2d646db31b63ef92c6,紐西蘭牛排館,23.57295,119.57542,358489
3107,3/16/2022 8:28:28 PM,U72b355d0d106affc85926eceab9e498c,妮可沙龍,23.56905,119.5709,358573
3108,3/16/2022 8:40:48 PM,U51273fc9b487244a7479ffa1bbcaa54a,茶的魔手,23.57178,119.57055,358595
3109,3/16/2022 8:46:14 PM,U863b8cae579201d96dab41d5e002a5a3,味真香新港鴨肉羹臭豆腐,23.57536,119.57442,358608
3110,3/16/2022 8:46:15 PM,Ua4642a4dd9dda411e6c254ac0443645b,三ㄚ店&潮style,23.56705,119.56538,358610
3111,3/16/2022 8:47:21 PM,Ua4642a4dd9dda411e6c254ac0443645b,鑫億海產行 (頂級干貝醬&名產),23.56648,119.56535,358617
3112,3/16/2022 8:55:40 PM,U0c296d47625964bbaf834513dc2d5668,曾記滿福堂擔仔麵,23.57406,119.57323,358644
3113,3/16/2022 9:05:48 PM,Ue189b54140f60f6fed524e35047b7e67,綺樂Chi Love 仙人掌彩虹霜淇淋,23.56548,119.56532,358681
3114,3/16/2022 9:14:34 PM,U964abc9d948bfeafba4e573c12b14365,馬路益燒肉飯,23.56596,119.56523,358710
3115,3/16/2022 9:16:38 PM,Ue189b54140f60f6fed524e35047b7e67,小小間,23.57003,119.56901,358719
3116,3/16/2022 9:44:04 PM,U2a61f0c04f909838b1b52cce31614069,紐西蘭牛排館,23.57295,119.57542,358837
3117,3/16/2022 10:07:01 PM,U2a61f0c04f909838b1b52cce31614069,萬泰食品,23.57515,119.56779,358876
3118,3/16/2022 10:09:45 PM,U863b8cae579201d96dab41d5e002a5a3,壹咖啡,23.56336,119.56491,358893
3119,3/16/2022 10:11:34 PM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,呷飽飽燒烤屋,23.57558,119.58025,358900
3120,3/16/2022 10:13:57 PM,Udf84da45a09c16e48b52336fd5d9d179,曾記滿福堂擔仔麵,23.57406,119.57323,358917
3121,3/16/2022 10:25:45 PM,Ua4642a4dd9dda411e6c254ac0443645b,紫光複合式餐飲,23.56601,119.56687,358944
3122,3/16/2022 11:06:28 PM,U964abc9d948bfeafba4e573c12b14365,蔬脆蛋餅,23.56632,119.56511,358984
3123,3/17/2022 12:13:40 AM,Ua5d612b844f3c29bede3e6e5528797f5,Bella調酒專賣店,23.56855353,119.567152,359058
3124,3/17/2022 8:24:37 AM,Uc90a03dc5c8efd275ba07ee176e23375,祥馨鮮鮮果舖,23.57336,119.57256,359378
3125,3/17/2022 9:24:52 AM,U58001d9adfe8f94262b41bcaf841093b,跨海大橋(西嶼端),23.63923913,119.5405206,359495
3126,3/17/2022 9:37:30 AM,U8878e49b88921b0451c85b8d80b496be,飛特潛艦Victor Johni’R,23.56737,119.56745,359519
3127,3/17/2022 9:38:19 AM,U8878e49b88921b0451c85b8d80b496be,芳遠水果行,23.56751,119.56721,359520
3128,3/17/2022 9:44:08 AM,Uc17d732d4b25b2e3420e0bd8424619b6,老餅新料蔥油餅,23.57605,119.57486,359532
3129,3/17/2022 9:46:42 AM,Uc17d732d4b25b2e3420e0bd8424619b6,T6學生餐廳,23.57388,119.58138,359541
3130,3/17/2022 9:50:20 AM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,阿鳳牛肉河粉,23.57142,119.57239,359549
3131,3/17/2022 10:04:01 AM,Uc17d732d4b25b2e3420e0bd8424619b6,澎科大進修推廣部,23.57415,119.58149,359591
3132,3/17/2022 10:16:25 AM,U67a7a0290b58d9e0f8cff519fe54860b,萬泰食品,23.57515,119.56779,359623
3133,3/17/2022 10:28:10 AM,U521aee7bfd021be26d956edfe007b956,自由塔,23.56993769,119.5713121,359651
3134,3/17/2022 10:39:35 AM,U1a3778fc36b3ec26236be9aaf65451e8,澎湖機場-服務中心,23.56111,119.62994,359678
3135,3/17/2022 11:05:50 AM,Ufb55cf9c80d5552ee0acf2fd81a4c299,西河食堂海鮮粥,23.56484,119.5652,359729
3136,3/17/2022 11:06:33 AM,U1a3778fc36b3ec26236be9aaf65451e8,衣速洗24H自助洗衣,23.5634,119.58079,359735
3137,3/17/2022 11:19:18 AM,U521aee7bfd021be26d956edfe007b956,茶湯會澎湖中正店,23.56522,119.56522,359760
3138,3/17/2022 11:20:36 AM,U2a07ef3a0c129e16f8b7272554f52bc4,弗洛伊得飲酒店,23.56755,119.56811,359768
3139,3/17/2022 11:29:29 AM,Ufb55cf9c80d5552ee0acf2fd81a4c299,呷飽飽燒烤屋,23.57558,119.58025,359785
3140,3/17/2022 11:51:18 AM,U4e80e49e40849acbca575b64765e5bb6,燦坤澎湖店,23.57708,119.57125,359837
3141,3/17/2022 11:52:16 AM,U0710ea284a77b88b2c52bcf268392ed0,茶湯會澎湖中正店,23.56522,119.56522,359840
3142,3/17/2022 11:59:20 AM,U1e7bdecb0fa61d04490ebac3ffaa905e,花菜干,23.5644309,119.5867029,359865
3143,3/17/2022 12:00:08 PM,U42cd1dac03b8d84f1d468a0ff03d9969,四季肉圓專賣店,23.57334,119.57233,359867
3144,3/17/2022 12:05:10 PM,U521aee7bfd021be26d956edfe007b956,登峰藝品行(登峰特產行),23.56505,119.56522,359891
3145,3/17/2022 12:06:33 PM,U521aee7bfd021be26d956edfe007b956,西河食堂海鮮粥,23.56484,119.5652,359895
3146,3/17/2022 12:19:18 PM,U521aee7bfd021be26d956edfe007b956,某個角落,23.56492,119.56492,359932
3147,3/17/2022 12:40:33 PM,U521aee7bfd021be26d956edfe007b956,振發食品行,23.56413,119.5642,359996
3148,3/17/2022 12:53:52 PM,U75559c3a5e306d3cdf5a9e3dbd88febf,Bella調酒專賣店,23.56855353,119.567152,360033
3149,3/17/2022 12:56:52 PM,U05acef925dad7cbfa0cca1762f4aa64d,品川元麻辣串串,23.56319,119.59046,360060
3150,3/17/2022 12:56:59 PM,U81e4a5b20b01eaaa6497dc620580f1b2,豚將拉麵-澎湖店,23.57355,119.5725,360063
3151,3/17/2022 1:06:53 PM,U84d3f6e73571a6a5db8cabb3f2759eaa,摩卡咖啡 / 青旅民宿,23.5666,119.56559,360086
3152,3/17/2022 1:21:56 PM,Ue189b54140f60f6fed524e35047b7e67,葉子的店,23.57429,119.57824,360152
3153,3/17/2022 1:23:56 PM,U03d32f17c0cbd61f601a8566269a2373,臭臉大叔?烤甜圈,23.56494,119.56494,360161
3154,3/17/2022 2:00:16 PM,Uc3f3e2177402a487f3e3e4443e5d8ecd,達咖啡,23.56737,119.56745,360277
3155,3/17/2022 2:00:19 PM,U3ceb19e0a663d3189f091129183229e5,菊楓食堂日式料理,23.57538,119.58058,360281
3156,3/17/2022 2:30:18 PM,U0c296d47625964bbaf834513dc2d5668,閃光豬電腦維修工作室,23.57375,119.58141,360378
3157,3/17/2022 2:31:53 PM,U72b355d0d106affc85926eceab9e498c,自由塔,23.56993769,119.5713121,360382
3158,3/17/2022 2:51:25 PM,U58001d9adfe8f94262b41bcaf841093b,麻古茶坊(澎湖馬公三民店),23.5669,119.56854,360429
3159,3/17/2022 2:51:49 PM,U22810a86bf6c88e1580fc68bb22cc23c,蔬脆蛋餅,23.56632,119.56511,360436
3160,3/17/2022 3:09:16 PM,Uc29afc3b7c255de25b9b14f224b4a3f5,?氛調香工作室,23.5716,119.57927,360473
3161,3/17/2022 3:50:24 PM,U1e7bdecb0fa61d04490ebac3ffaa905e,金醬府,23.56734,119.5729,360635
3162,3/17/2022 4:07:36 PM,U1a3778fc36b3ec26236be9aaf65451e8,澎湖伯伴手禮坊,23.57123973,119.5799884,360703
3163,3/17/2022 4:57:07 PM,Ufb55cf9c80d5552ee0acf2fd81a4c299,夫妻臉料理,23.57451,119.58085,360893
3164,3/17/2022 5:38:03 PM,U0c296d47625964bbaf834513dc2d5668,ㄇㄇ的臭豆腐,23.55258,119.61097,361058
3165,3/17/2022 5:42:19 PM,U54b59e95f3dd368e5e1a53fafff72ad2,美德西點麵包店,23.5706,119.57208,361073
3166,3/17/2022 5:42:26 PM,U7a89fa99cb80c8496590501db322b56c,原豆工坊咖啡專賣店,23.56409,119.56508,361078
3167,3/17/2022 5:47:29 PM,U7a89fa99cb80c8496590501db322b56c,茶湯會澎湖中正店,23.56522,119.56522,361107
3168,3/17/2022 5:55:14 PM,U32feac0eacd5677c10fa267641ba3d30,西衛東站,23.57962804,119.579235,361149
3169,3/17/2022 6:20:19 PM,U0c296d47625964bbaf834513dc2d5668,品川元麻辣串串,23.56319,119.59046,361245
3170,3/17/2022 6:25:59 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,澎湖采居海景民宿,23.57734,119.56957,361275
3171,3/17/2022 6:47:43 PM,U96e5f0c729a39b9c59ad9964668683e1,小蘑菇義大利麵,23.56716,119.56465,361394
3172,3/17/2022 6:53:09 PM,U96e5f0c729a39b9c59ad9964668683e1,皮克吐司,23.56714,119.56467,361419
3173,3/17/2022 6:56:32 PM,Uc6b4e7313c173c3dea880730c6be0fbe,金醬府,23.56734,119.5729,361428
3174,3/17/2022 7:30:19 PM,U8793a2bb7e42885c2e17c4682d981151,嘉華大飯店,23.56395,119.56781,361528
3175,3/17/2022 7:33:34 PM,U96e5f0c729a39b9c59ad9964668683e1,茶湯會澎湖中正店,23.56522,119.56522,361539
3176,3/17/2022 7:34:19 PM,U807a1ba1e6e3ba2cde960cd83f200d77,澎湖機場-服務中心,23.56111,119.62994,361541
3177,3/17/2022 7:40:17 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,麻古茶坊(澎湖馬公三民店),23.5669,119.56854,361557
3178,3/17/2022 7:53:30 PM,U1193b30bfe522e1c30244378c84e7240,澎湖機場-服務中心,23.56111,119.62994,361595
3179,3/17/2022 8:14:45 PM,Ufb55cf9c80d5552ee0acf2fd81a4c299,西衛東站,23.57962804,119.579235,361677
3180,3/17/2022 8:17:12 PM,Ufb55cf9c80d5552ee0acf2fd81a4c299,大本商行-台灣運彩,23.57368,119.57247,361686
3181,3/17/2022 8:22:45 PM,U58001d9adfe8f94262b41bcaf841093b,Mr.大雞,23.57226,119.57626,361702
3182,3/17/2022 8:37:50 PM,U5d2e30cfd14fb44a3ce0125828900d16,東奇五金百貨,23.57303,119.57276,361759
3183,3/17/2022 8:54:08 PM,U0710ea284a77b88b2c52bcf268392ed0,麻古茶坊(澎湖馬公三民店),23.5669,119.56854,361820
3184,3/17/2022 9:57:09 PM,U1a3778fc36b3ec26236be9aaf65451e8,澎漁宴餐廳,23.56625705,119.5690162,361986
3185,3/17/2022 10:24:18 PM,U8878e49b88921b0451c85b8d80b496be,滷底撈-澎湖店,23.56499,119.58107,362040
3186,3/18/2022 12:20:24 AM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,熊掌心健康果茶,23.56358,119.56499,362203
3187,3/18/2022 12:21:03 AM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,壹咖啡,23.56336,119.56491,362205
3188,3/18/2022 12:37:50 AM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,邁泰MAI TAI THAI TEA,23.56667,119.56486,362218
3189,3/18/2022 5:47:03 AM,U1f2b4b1bec2ce6ae1a36b1d0ff6a886e,摩卡咖啡 / 青旅民宿,23.5666,119.56559,362406
3190,3/18/2022 8:31:09 AM,U16f92b0df914c40495c60e84bf79adba,本家食堂日式料理,23.57544,119.57445,362518
3191,3/18/2022 8:32:00 AM,U16f92b0df914c40495c60e84bf79adba,嚐香聚牛肉麵,23.57425,119.57308,362521
3192,3/18/2022 8:43:29 AM,U0710ea284a77b88b2c52bcf268392ed0,好享吃小火鍋,23.56745,119.56641,362541
3193,3/18/2022 8:44:48 AM,U0710ea284a77b88b2c52bcf268392ed0,摩卡咖啡 / 青旅民宿,23.5666,119.56559,362546
3194,3/18/2022 9:51:08 AM,U58001d9adfe8f94262b41bcaf841093b,獨領風騷,23.56815,119.56751,362638
3195,3/18/2022 10:27:02 AM,Ub7e7400468a94c97e7aa9a4e08c88981,澎湖機場站,23.55976476,119.6294864,362708
3196,3/18/2022 10:35:08 AM,U81e4a5b20b01eaaa6497dc620580f1b2,自由塔,23.56993769,119.5713121,362725
3197,3/18/2022 10:37:50 AM,U7a89fa99cb80c8496590501db322b56c,馬公漁港4,23.56309,119.56433,362734
3198,3/18/2022 10:55:32 AM,Ufb55cf9c80d5552ee0acf2fd81a4c299,信誼海產,23.571,119.57133,362771
3199,3/18/2022 10:56:24 AM,Ud9f189e6e4cbc8628e6994a3adc90939,澎湖國家風景區,23.55681074,119.6064877,362774
3200,3/18/2022 10:56:46 AM,U81e4a5b20b01eaaa6497dc620580f1b2,澎南海產行,23.5714,119.57172,362776
3201,3/18/2022 11:37:49 AM,Ufb55cf9c80d5552ee0acf2fd81a4c299,小蘑菇義大利麵,23.56716,119.56465,362893
3202,3/18/2022 11:38:42 AM,U54b59e95f3dd368e5e1a53fafff72ad2,佳期旅行社有限公司,23.56364764,119.5646301,362898
3203,3/18/2022 11:39:23 AM,Ufb55cf9c80d5552ee0acf2fd81a4c299,大口香雞排,23.56719,119.56471,362899
3204,3/18/2022 12:03:20 PM,Ufa881ba370e8e7ea5baf42b88b3f88f9,新巴適經典麻辣鍋,23.57179,119.57882,362961
3205,3/18/2022 12:08:24 PM,U7ce8cc031c73f647c5832593f46f80cd,6號香q雞蛋仔,23.57223,119.57733,362981
3206,3/18/2022 12:35:49 PM,Ubf9613667a2d109d9f26efb31b8cc1e3,拾捌度C鮮果茶飲站,23.57436,119.5795,363032
3207,3/18/2022 12:36:45 PM,Ubf9613667a2d109d9f26efb31b8cc1e3,抓包．馬公分店,23.5729,119.57694,363035
3208,3/18/2022 1:01:32 PM,U0710ea284a77b88b2c52bcf268392ed0,清心飲食店,23.60018,119.50975,363104
3209,3/18/2022 1:01:51 PM,U521aee7bfd021be26d956edfe007b956,清心飲食店,23.60018,119.50975,363107
3210,3/18/2022 1:13:11 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,皮克吐司,23.56714,119.56467,363171
3211,3/18/2022 1:17:19 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,小蘑菇義大利麵,23.56716,119.56465,363188
3212,3/18/2022 1:17:20 PM,U5d2e30cfd14fb44a3ce0125828900d16,登峰藝品行(登峰特產行),23.56505,119.56522,363191
3213,3/18/2022 1:58:24 PM,U549d83ded5aae205862d9454360f140e,三多燒肉飯,23.57441,119.57805,363305
3214,3/18/2022 2:17:29 PM,U4318c18d78a35e2d646db31b63ef92c6,澎湖 朝陽路肉圓,23.57339,119.57697,363346
3215,3/18/2022 2:33:30 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,金玉堂文具批發廣場,23.56544,119.56548,363381
3216,3/18/2022 2:46:43 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,五鮮上醬海產專賣,23.56580466,119.5654261,363404
3217,3/18/2022 2:46:58 PM,U1f2b4b1bec2ce6ae1a36b1d0ff6a886e,海島海產大賣場,23.56576883,119.5655136,363405
3218,3/18/2022 2:51:33 PM,U7676d997af8f09860c497735040717d5,嚐香聚牛肉麵,23.57425,119.57308,363412
3219,3/18/2022 2:55:21 PM,U1f2b4b1bec2ce6ae1a36b1d0ff6a886e,西衛東站,23.57962804,119.579235,363422
3220,3/18/2022 3:00:59 PM,U549d83ded5aae205862d9454360f140e,ㄇㄇ的臭豆腐,23.55258,119.61097,363441
3221,3/18/2022 3:13:35 PM,Ufa881ba370e8e7ea5baf42b88b3f88f9,二崁杏仁茶館,23.60457,119.51837,363472
3222,3/18/2022 3:31:44 PM,U67a7a0290b58d9e0f8cff519fe54860b,澎湖 朝陽路肉圓,23.57339,119.57697,363520
3223,3/18/2022 3:45:04 PM,U3bef99915c174d00c8771be3302bef5d,小熊與樹小熊燒馬公店,23.56762,119.58277,363573
3224,3/18/2022 3:52:13 PM,U954f8e628b485f2c105b7e035639650b,大家加油站,23.5695,119.58327,363594
3225,3/18/2022 4:02:57 PM,Ufb55cf9c80d5552ee0acf2fd81a4c299,三ㄚ店&潮style,23.56705,119.56538,363628
3226,3/18/2022 4:11:46 PM,Ufb55cf9c80d5552ee0acf2fd81a4c299,北海道海產專賣店,23.56637,119.56886,363656
3227,3/18/2022 4:15:41 PM,U83a795c9bbe7e2600837384f0bc0f999,原豆工坊咖啡專賣店,23.56409,119.56508,363672
3228,3/18/2022 4:15:54 PM,U751805cb651c58a391c10d1bd210c31c,澎湖機場站,23.55976476,119.6294864,363674
3229,3/18/2022 4:20:09 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,駱哥港式點心,23.56584,119.56856,363685
3230,3/18/2022 4:24:53 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,衣速洗24H自助洗衣,23.5634,119.58079,363705
3231,3/18/2022 4:29:32 PM,U5a1569a940913901cdb66284da9d3d3a,日式威廉澎科大店,23.57537,119.57437,363732
3232,3/18/2022 4:34:53 PM,U54b59e95f3dd368e5e1a53fafff72ad2,東奇五金百貨,23.57303,119.57276,363755
3233,3/18/2022 4:36:17 PM,U751805cb651c58a391c10d1bd210c31c,澎湖 朝陽路肉圓,23.57339,119.57697,363761
3234,3/18/2022 4:46:10 PM,Udef4ef3e487a9b8ce6dfa1ac8ceb662e,奧斯卡寵物-澎湖店,23.57362,119.5773,363809
3235,3/18/2022 4:47:34 PM,Ua0725d2b42d0ee5b17efb864afaed621,瑞師父海菜煎餅,23.56579,119.56542,363814
3236,3/18/2022 4:49:11 PM,Uc90a03dc5c8efd275ba07ee176e23375,澎湖國家風景區,23.55681074,119.6064877,363834
3237,3/18/2022 4:51:55 PM,U83a795c9bbe7e2600837384f0bc0f999,澎湖機場站,23.55976476,119.6294864,363847
3238,3/18/2022 5:10:10 PM,U16f92b0df914c40495c60e84bf79adba,三壘手兒童服飾店,23.57172,119.57068,363910
3239,3/18/2022 5:14:27 PM,U521aee7bfd021be26d956edfe007b956,蔚藍海澎湖民宿,23.56932,119.5985,363926
3240,3/18/2022 5:23:52 PM,U8793a2bb7e42885c2e17c4682d981151,MOTUS運動精品,23.56496,119.56536,363956
3241,3/18/2022 5:28:29 PM,U10cb380dbad41364c47ba3e6d4f1d4ee,小門鯨魚洞站,23.65265094,119.5174826,363977
3242,3/18/2022 5:40:32 PM,U521aee7bfd021be26d956edfe007b956,駱哥港式點心,23.56584,119.56856,364027
3243,3/18/2022 5:44:38 PM,U0710ea284a77b88b2c52bcf268392ed0,駱哥港式點心,23.56584,119.56856,364048
3244,3/18/2022 6:03:49 PM,Uc90a03dc5c8efd275ba07ee176e23375,澎科大實習商店,23.5744463,119.579851,364097
3245,3/18/2022 6:06:47 PM,U1a3778fc36b3ec26236be9aaf65451e8,自由塔,23.56993769,119.5713121,364112
3246,3/18/2022 6:31:19 PM,Uc29afc3b7c255de25b9b14f224b4a3f5,元太、百世多麗站,23.56323772,119.5838793,364185
3247,3/18/2022 6:43:32 PM,U5e8d91c0ca9ceafa6046962f1e880ca7,滷底撈-澎湖店,23.56499,119.58107,364248
3248,3/18/2022 7:10:37 PM,U83a795c9bbe7e2600837384f0bc0f999,老餅新料蔥油餅,23.57605,119.57486,364344
3249,3/18/2022 7:11:05 PM,U807a1ba1e6e3ba2cde960cd83f200d77,小熊與樹小熊燒馬公店,23.56762,119.58277,364346
3250,3/18/2022 7:39:57 PM,Uf894ef43bf33bcb0e5abc0ddb9a50fcf,元太、百世多麗站,23.56323772,119.5838793,364411
